genre,name,price,rank,rating,review_1,review_2,safety,total_review
,Malay Restaurant,$$ - $$$,9956.0,4.0,“馬拉菜”,,,1
"Italian, Cafe",Cafe Fresca,$,9957.0,4.0,“服務人員很好”,,,1
"Cafe, European",Double Happiness Restaurant,,9958.0,4.0,“炒蛋滑嫩”,,,1
,Goodwell Drinks Shop,$,9959.0,4.0,“不錯的飲品店”,,,1
,Thai Ros Zab,,9960.0,4.0,“再三回味”,,,1
"Italian, Cafe",Cafe Fresca,$,9961.0,4.0,“服務人員很好”,,,1
"Cafe, European",Double Happiness Restaurant,,9962.0,4.0,“炒蛋滑嫩”,,,1
,Goodwell Drinks Shop,$,9963.0,4.0,“不錯的飲品店”,,,1
,Thai Ros Zab,,9964.0,4.0,“再三回味”,,,1
,Nojo,,9965.0,3.5,“深宵拉麵”,“Nice Japanese noodles / snacks joint”,,3
Chinese,Caterking Dim Sum,,9966.0,3.5,“驚喜點心”,“豪隍點心”,,3
"Japanese, Dutch",Potato King,,9967.0,4.0,“好吃”,,,1
"Chinese, Seafood",Manzhou Seafood Hot Pot,,9968.0,4.0,“好吃的海鮮火鍋”,,,1
,Dun Ho Cafe,$,9969.0,4.0,“不錯的咖啡廳”,,,1
,Dorcas,$,9970.0,4.0,“好吃的小店”,,,1
,Choy Choy's Kitchen,,9971.0,4.0,“有特色的村菜”,,,1
,Urban - Cafe Commune,,9972.0,4.0,“Good option for western lunch in Sha Tin”,,,1
Diner,Yokohama Street Hot Pot (Tsim Sha Tsui),,9973.0,4.0,“日式火鍋”,,,1
,Mianno Si,,9974.0,4.0,“性價比很高”,,,1
Japanese,Bo Duo Wan La Mian,,9975.0,4.0,“濃郁的豬骨湯底”,,,1
,Turkish Anne,,9976.0,4.0,“菜色有特色”,,,1
Japanese,Genki Sushi,,9977.0,4.0,“扎實口感”,,,1
"Asian, Korean",Lee Fa Yuen Express,$,9978.0,4.0,“超好吃”,,,1
"Asian, Korean",Kim's Gourmet,$,9979.0,4.0,“傳統的韓國菜”,,,1
"Chinese, Asian",Golden Chicken,,9980.0,4.0,“十分豐富”,,,1
Fusion,Noah,$$$$,9981.0,4.0,“輕鬆的氣氛”,,,1
Chinese,Long View Restaurant,$$ - $$$,9982.0,3.5,“很抵食”,“不錯”,,2
,Gum Local Home Meal,,9983.0,4.0,“大眾化路線”,,,1
,Corner Kitchen,,9984.0,4.0,“味道很清新”,,,1
,Geung Gei Siu Chue,,9985.0,4.0,“餐廳專業”,,,1
"Chinese, Seafood",Yuen Fat Restaurant (Taipo),$$ - $$$,9986.0,4.0,“海鮮好鮮甜”,,,1
"Cafe, Asian",Green Forest Restaurant,,9987.0,4.0,“雪菜肉絲炆米粉”,“吉列豬扒”,,3
Chinese,Chenyixing Guilin Rice Noodle,,9988.0,4.0,“誠意度十足”,,,1
"Asian, Thai",The Lotus,,9989.0,4.0,“環境不錯”,,,1
"Asian, Vietnamese",DALAT Vietnamese Restaurant (Quarry Bay),,9990.0,4.0,“炭火燒豬扒飯”,“炭燒豬扒飯”,,3
Fusion,Noah,$$$$,9991.0,4.0,“輕鬆的氣氛”,,,1
Chinese,Long View Restaurant,$$ - $$$,9992.0,3.5,“很抵食”,“不錯”,,2
,Gum Local Home Meal,,9993.0,4.0,“大眾化路線”,,,1
,Corner Kitchen,,9994.0,4.0,“味道很清新”,,,1
,Geung Gei Siu Chue,,9995.0,4.0,“餐廳專業”,,,1
"Chinese, Seafood",Yuen Fat Restaurant (Taipo),$$ - $$$,9996.0,4.0,“海鮮好鮮甜”,,,1
"Cafe, Asian",Green Forest Restaurant,,9997.0,4.0,“雪菜肉絲炆米粉”,“吉列豬扒”,,3
Chinese,Chenyixing Guilin Rice Noodle,,9998.0,4.0,“誠意度十足”,,,1
"Asian, Thai",The Lotus,,9999.0,4.0,“環境不錯”,,,1
"Asian, Vietnamese",DALAT Vietnamese Restaurant (Quarry Bay),,10000.0,4.0,“炭火燒豬扒飯”,“炭燒豬扒飯”,,3
"Asian, Korean",Kim's Korean Bbq Restaurant,,10001.0,4.0,“好吃的餐廳”,,,1
Chinese,Victoria Harbour Restaurant,,10002.0,4.0,“舒服的餐廳”,,,1
Chinese,Aquadeli,,10003.0,3.0,“Evening meal”,“Good service”,,6
,Da Hong Pao Hotpot,,10004.0,4.0,“象拔蚌吃極都吃不完！飽了仍想再吃！”,,,1
"Cafe, Asian",Gorden Rice,,10005.0,4.0,“午餐時間要搭枱”,“籠仔鳳爪排骨配雞蒸飯”,,2
"Chinese, Fast Food",Speedy Good Restaurant,,10006.0,4.0,“斬料加餸好選擇”,,,1
"French, Irish",Just Java,$,10007.0,4.0,“氛圍很好”,,,1
,Espress,$,10008.0,4.0,“休息的好地方”,,,1
"Chinese, Soups",Dynasty Hot Pot,,10009.0,4.0,“需要等候”,,,1
Cafe,Takeat Out,$,10010.0,4.0,“咖啡好喝”,,,1
,Heytea (Yoho Mall),,10011.0,3.5,“金鳯茶王”,“國內大熱”,,2
,Peach Garden Seafood Restaurant,,10012.0,4.0,“南丫島海鮮餐”,,,1
,A1 Canteen,,10013.0,4.0,“經濟實惠”,,,1
,Bugis@ Laksa・Hainan Chicken Rice (V Walk),$$ - $$$,10014.0,3.0,“Good sets”,“Good Value Sets”,,5
,Macrofoods,$,10015.0,3.5,“Health food speciality shop in Ma On Shan”,“服務態度極佳”,,2
,Sushi Take Out (Kwun Tong Hoi Yuen),,10016.0,4.0,“方便快捷壽司店”,,,1
,Lao Di Fang Cha Can Ting,,10017.0,4.0,“經濟之選”,,,1
,Yi Pin Dao Xiao Mian,,10018.0,4.0,“秘製麻辣要試！特式凍撈刀削麵也要試！”,,,1
Chinese,Lin Ji Dian Xin,,10019.0,4.0,“平靚正”,“香港情懷”,,2
Central Asian,Coffee Central by Coffee Exchange,,10020.0,4.0,“來買飲品咯”,,,1
,Jin Li Restaurant,,10021.0,4.0,“香港郊外のローカルレストラン”,,,1
Chinese,Tong Kee Bao Dim(Tsuen Wan),,10022.0,4.0,“連鎖中式包點”,,,1
Chinese,Bao Dim Superman,,10023.0,4.0,“新開中式包點之一”,,,1
Chinese,Mao Mao Eat,,10024.0,4.0,“茶餐”,,,1
,Yun Lai Ke Zhan,,10025.0,4.0,“古代客棧？！－－新打卡熱點”,“古代客棧？！－－新打卡熱點”,,2
"Japanese, Fast Food",Sushi Take Out,,10026.0,4.0,“$3 件壽司！”,,,1
"Chinese, Asian",Yuemingyuan Seafood Restaurant,,10027.0,4.0,“菠蘿炒飯”,“早茶”,,4
,MIX,$,10028.0,3.5,“Grapefruit Granita”,“Located and wanted a special smoothie”,,2
"Fast Food, Street Food",Shek Lei Noodle Limited,,10029.0,4.0,“招牌粉仔”,,,1
,"So, Oyster & Wine Restaurant",,10030.0,4.0,“Great Option in Tin Hau”,,,1
"American, Cafe",White court cafe,,10031.0,4.0,“華都轉角的優閒小店”,“下午茶”,,2
Thai,Thai Kitchen (Fanling),,10032.0,3.5,“The yellow curry chicken was also good...”,“Good service and food”,,3
Thai,Thai Chiu,,10033.0,3.5,“Quality of food downgraded”,“CP值超高”,,2
,Margo Cafe,$$ - $$$,10034.0,3.5,“用心的餐廳”,“已結業的餐廳”,,2
Japanese,Sushi Express,,10035.0,4.0,“前菜”,,,1
"Asian, Diner",HK Diner (Chelsea Heights),,10036.0,3.5,"“Just OK food, maybe ordered wrong items”",“黑椒牛扒意粉”,,6
,Mini Bangkok,,10037.0,3.5,“前菜/小食正👍🏼 凍既主菜👎🏻”,“屯門人氣泰國餐廳！”,,2
"American, Diner",ANA Chill Bar,,10038.0,4.5,“優閒下午茶”,“炸魚手指及薯條”,,10
"Fast Food, Diner",Fairwood,,10039.0,3.5,“服務員主動送上暖水”,“魚香豆腐豬扒飯”,,3
"Chinese, Fast Food",MX (Tsuen Wan Luk Yeung Galleria),,10040.0,4.0,“早鳥價食咖喱雞飯”,,,1
"Japanese, Sushi",Genki Sushi,,10041.0,4.0,“搬左新位”,,,1
"Cafe, Asian",Kai Kee Restaurant (Western District),,10042.0,4.0,“咖哩雞柳飯”,“中式例湯：牛蒡湯👍🏻”,,7
Vietnamese,Nan Viet Restaurant,,10043.0,3.5,“バーミチリが美味しい”,“午餐”,,2
Pizza,Pizza Hut (Ginza Plaza),,10044.0,4.0,“千島海鮮芝心批”,“烤雞至尊”,,3
"Cafe, Asian",Easy Dessert,,10045.0,5.0,“街坊甜品店”,“芒果西米露”,,9
"Cafe, Asian",Cafe de Itamomo (Ocean Walk),,10046.0,4.5,“即磨咖啡”,“三文治免費烘底！”,,6
Pizza,Pizza Hut (The Pacifica Mall),,10047.0,4.0,“意式風情”,“下午茶餐”,,2
Fast Food,Maxim's MX,,10048.0,4.0,“午餐11:00 便有”,“凍烏龍茶加珍珠”,,2
"Cafe, Asian",Cafe de Itamomo (Tuen Mun),,10049.0,4.5,“茄子忌廉焗雞扒飯”,“午餐肉沒有煎”,,7
"Bar, Pub",Bar Pacific 6th Shop,$$ - $$$,10050.0,3.5,“好舒服的環境”,“味道不錯”,,2
,Bingbing Guozhi,,10051.0,4.0,“真正值嘅果汁”,,,1
,Tai Hing (),,10052.0,4.0,“冰鎮奶茶”,,,1
,Sushi Take Out (Tsuen Wan Fou Wah),,10053.0,4.0,“平價壽司店”,,,1
,Pizza Hut (Long Ping),,10054.0,4.0,“快餐店”,,,1
,Heeretea (Tuen Mun),,10055.0,4.0,“蜜瓜先生”,,,1
,Sushi Express (Champion Court),,10056.0,4.0,“平價壽司盒”,,,1
,Fine Kitchenette,,10057.0,4.0,“父親節”,,,1
Chinese,Euphoric Banquet,,10058.0,3.5,“第一次光顧有點失望”,“Heerlijk eten”,,2
,Sweetheart Garden Restaurant,,10059.0,3.5,“平價之選”,“ローカルステーキショップ”,,2
"Asian, Vietnamese",pho viet vietnamese restaurant,,10060.0,4.0,“平地化越南味”,,,1
"Chinese, Asian",Zhu Mian Pu,,10061.0,4.0,“簡單”,,,1
"Chinese, Asian",Hong Kong Steamed Roll,,10062.0,4.0,“腸粉”,,,1
Central Asian,Yuen Kee Restaurant,,10063.0,4.0,“來食茶餐廳吧💞”,,,1
"Vietnamese, Bar",Yuet Hing Yuen Vietnamese Restaurant,$,10064.0,4.0,“開了很多年了”,,,1
"Cafe, Fast Food",Cafe Grouchos,$$ - $$$,10065.0,3.0,“went here ages ago”,“Great restaurant right on”,,27
"Asian, Korean",MeokBang Korean BBQ & Bar,,10066.0,3.5,“I can see why this is popular”,“韓國定食”,,2
,Tong Kee Bao Dim (Kwun Tong),,10067.0,4.0,“外賣點心”,,,1
,Captain Coffee,,10068.0,4.0,“休息的好地方”,,,1
,Tai O Wei Ni Si Te Se Xiao Shi,,10069.0,3.5,“大澳食海鮮”,“普通の食堂”,,3
"Chinese, Seafood",Finest Restaurant,$$ - $$$,10070.0,4.0,“一家人去飲茶”,,,1
"Asian, Street Food",Nam Kok,,10071.0,3.5,“好吃的小食”,“小食”,,2
,Pirate King Restaurant (Sheung Shui),,10072.0,3.5,“食後感”,“扺食之選”,,2
,Thai Mui Restaurant,,10073.0,4.0,“泰妹，性比價高”,,,1
Chinese,Yi Guo Feng,,10074.0,4.0,“夏天打邊爐”,,,1
Fast Food,Fairwood,,10075.0,3.5,“午餐份量十足”,“抵食午餐”,,4
Japanese,Itamae Sushi,,10076.0,3.5,“經濟實惠的晚餐”,“午餐”,,3
Thai,Kam Lung Thaifood,,10077.0,4.0,“好吃的泰國菜”,,,1
,Tak Cheong Noodle,,10078.0,4.0,“Awesome Fish ball noodles”,,,1
,Bun Hui Restaurant,,10079.0,4.0,“港式茶餐廳”,,,1
,Sun Luen Feng,,10080.0,4.0,“Recommended in the Best of HK guide”,,,1
,Thai Mui Restaurant,,10081.0,4.0,“泰妹，性比價高”,,,1
Chinese,Yi Guo Feng,,10082.0,4.0,“夏天打邊爐”,,,1
Fast Food,Fairwood,,10083.0,3.5,“午餐份量十足”,“抵食午餐”,,4
Japanese,Itamae Sushi,,10084.0,3.5,“經濟實惠的晚餐”,“午餐”,,3
Thai,Kam Lung Thaifood,,10085.0,4.0,“好吃的泰國菜”,,,1
,Tak Cheong Noodle,,10086.0,4.0,“Awesome Fish ball noodles”,,,1
,Bun Hui Restaurant,,10087.0,4.0,“港式茶餐廳”,,,1
,Sun Luen Feng,,10088.0,4.0,“Recommended in the Best of HK guide”,,,1
,McDonald's,,10089.0,4.0,“生日會”,,,1
Spanish,Pez HKC,,10090.0,5.0,“Great mexican food and great price!”,,,1
,Tom Bar & Grill,$$ - $$$,10091.0,3.0,“Pretending to be a Western Grill”,“Good lunch food on a budget”,,13
"Italian, Pizza",Wildfire Pizzabar (TST - Avenue of Stars),$$ - $$$,10092.0,3.5,“Not great pizza but perhaps as good as...”,“Good pizzas - great harbour views”,,4
Italian,QCX One Island South,,10093.0,4.0,“Lunch”,“Amazing little find in Aberdeen”,,2
,Harbour Kitchen (Wan Chai),$$ - $$$,10094.0,3.0,“Average food”,“Harbour Kitchen”,,11
"Italian, Cafe",Cafe de Itamomo,,10095.0,3.5,“牛油蒜蓉多士”,“早餐”,,5
,Cafe Wellcome,,10096.0,4.0,“簡便午餐”,,,1
,Liz's Cheese Cake & Cafe,$,10097.0,4.0,“環境舒適”,,,1
,Macao Cafe,$,10098.0,4.0,“適合聊天”,,,1
,Paddock,$$ - $$$,10099.0,4.0,“用料實在”,,,1
,Uoichi Cuisine,,10100.0,4.0,“精緻地道”,,,1
Cafe,Shiba Taro Cafe,,10101.0,4.0,“不錯的選擇”,,,1
Cafe,Pink Coffee,,10102.0,4.0,“另有冷櫃存放蛋糕和麵包。”,,,1
Chinese,Kong Tung Restaurant,,10103.0,4.0,“感覺不錯”,,,1
Pizza,Pizza-BOX (Tsing Yi),,10104.0,3.5,“唔係嗌PIZZA”,“味道良好”,,2
,Cafe Masion,$$ - $$$,10105.0,4.0,“舒適和漂亮”,,,1
Chinese,Fu's Tailor,$$$$,10106.0,4.0,“有鑊氣”,,,1
"Japanese, Fast Food",Mian Jiang Feng Long,,10107.0,4.0,“坐得幾舒服”,,,1
Cafe,M & N Cafe,,10108.0,4.0,“值得推薦”,,,1
,Starbucks Coffee,,10109.0,4.0,“氛圍輕鬆”,,,1
,Niu Mo Wang (Wan Chai),,10110.0,3.5,“Beefy!”,“牛腩超正”,,3
,Sushi Express,,10111.0,4.0,“平價迥轉壽司店”,,,1
Chinese,Man Hung Kee,,10112.0,4.0,“Good Chiuchow noodles”,,,1
,Ocean Empire Food Shop,,10113.0,4.0,“衛生粥品店”,,,1
Japanese,Sen-Ryo,,10114.0,4.0,“千兩壽司”,,,1
Vietnamese,Asian Bistro,,10115.0,4.0,“百般滋味”,,,1
,Dee Private Kitchen,$$ - $$$,10116.0,3.5,“潮州私房菜”,“潮菜樓上鋪”,,4
European,Utopia,,10117.0,3.5,“Great view!”,“Okay setting bland food”,,3
"Chinese, Cafe",Kai Kee Restaurant (Leung King),,10118.0,4.0,“午餐送例湯”,“午餐送例湯”,,6
,San Fen Su Qi,,10119.0,4.0,“片皮鴨要預訂”,,,1
,Yakawa Sushi,,10120.0,4.0,“魚生新鮮”,,,1
"Chinese, Asian",Red Seasons Aroma Restaurant,,10121.0,3.5,“傳統中式點心”,“月尾便要結業”,,3
"Cafe, Asian",Cafe 100%,,10122.0,3.5,“茶餐廳早餐”,“米線”,,3
"Fast Food, Asian",Snack Express,,10123.0,4.0,“車仔麵”,,,1
,HOT-STAR Large Fried Chicken,,10124.0,4.0,“香口美味炸雞排店”,,,1
,Pacific Coffee Company,,10125.0,4.0,“難得人流不多”,,,1
,Happy Farm Bbq,,10126.0,4.0,“整體味道很好”,,,1
Thai,Chit Chat Station,$,10127.0,4.0,“美味不錯”,,,1
Italian,Pizza Express (SOHO 189),,10128.0,4.0,“二人餐”,“卡邦尼薄餅！”,,3
Japanese,UCC Cafe City 21,,10129.0,4.0,“甜品造型用心”,,,1
,K-pocha,,10130.0,4.0,“符合期望”,“最佳選擇”,,2
"Fast Food, Diner",Sweetology (Metroplaza),,10131.0,3.5,“抵食午餐”,“轉形”,,7
,Gold & Silver Restaurant,$,10132.0,4.0,“份量非常足夠”,,,1
,Fuji Noodle,,10133.0,4.0,“口味十分好”,,,1
,Le Grenier,$$ - $$$,10134.0,4.0,“氣氛不錯”,,,1
,Everyday Catering,,10135.0,3.0,“OK”,“經濟之選”,,6
"Asian, Malaysian",Nyonya Coming,$$$$,10136.0,4.0,“娘惹嫁 Coming”,,,1
"Chinese, Bar",Eat East (Po Tin),,10137.0,4.5,“廉價美食”,“糖水👍🏻”,,2
"American, Cafe",Mcdonald’s (Yuen Long Plaza),,10138.0,4.0,“新出品滋味蝦堡”,“咖啡☕️”,,2
"American, Fast Food",Hustle Guy,,10139.0,4.0,“A Well Hidden Burger Joint”,,,1
,Malacca Cuisine,,10140.0,3.5,“Good for a quick meal”,“Something different in an area full of...”,,3
,Angelina Paris,,10141.0,4.0,“質素頗佳”,,,1
Japanese,Ten Ichi-Don,,10142.0,4.0,“質素不錯”,,,1
,Bajiao,$$ - $$$,10143.0,3.5,“異國料理”,“不錯”,,3
International,Cafe 100% (Green Code Plaza),,10144.0,4.0,“值得一試”,,,1
"Thai, Singaporean",Long House Asian Cuisine (Laomatou),$$ - $$$,10145.0,4.0,“清潔衛生”,,,1
Japanese,Marugame Seimen,,10146.0,4.0,“鍾意食烏冬的我試新店”,,,1
,Qiao Tian Taiwanese Noodle,,10147.0,4.0,“特色台灣小店”,“特色台灣菜”,,2
,Jin Kee Restaurant,,10148.0,4.0,“cp值很高”,,,1
Italian,Mixing Style,,10149.0,4.0,“小混混再進化”,,,1
Chinese,Sun Ming Fat Restaurant,,10150.0,4.0,“我不是大胃王，但這做早餐都不夠”,,,1
,Antoshimo Cafe & Bakery,,10151.0,3.5,“比以前差”,“好舒服的店”,,2
,Just Cafe,,10152.0,4.5,“不只是一間咖啡店”,“這裡的一切都很棒”,,2
"Pizza, Fast Food",Easy Living Cafe,,10153.0,5.0,“Affordable good eats near HKU”,,,1
Chinese,Hainan Xiao Chu,,10154.0,4.0,“又來食飯咯”,,,1
International,Ritz Bar & Cafe,,10155.0,4.0,“豬扒飯”,“少數西餐在機場”,,2
"Asian, Taiwanese",Tiger Suger,,10156.0,4.0,“新開張”,,,1
"American, Diner",The Prime Steak Restaurant,,10157.0,3.5,“Modest local steakhouse”,“Food Quite Good at Great Price. But...”,,4
,Golden Lilies Banquet,,10158.0,3.0,“Nice for family gatherings”,“Upmarket venue for Dim Sum”,,5
,Chicken Pot (Smithfield),,10159.0,4.0,“不錯的選擇”,,,1
Fast Food,Fu Wah Restaurant,,10160.0,4.0,“下午茶”,,,1
"Asian, Korean",Da Tong Han Shao,,10161.0,4.0,“宵夜喝酒”,,,1
Japanese,Miyakojimaya,,10162.0,4.0,“日本的味道”,,,1
Chinese,Shi De Xi Restaurant,$$ - $$$,10163.0,4.0,“氣氛舒適”,,,1
,Shanghai Royal Fount Cuisine,,10164.0,3.5,“不錯”,“下午茶新嘗試”,,2
,Taste Cafe,,10165.0,4.0,“擺設有特色”,,,1
Healthy,Hero Sandwich,,10166.0,4.0,“食材很實在”,,,1
"Chinese, Asian",Lime Fish,,10167.0,3.5,“An Affordable Place for Dinner”,“東南亞菜”,,2
,Snack Express (Mong Kok),,10168.0,3.5,“小食”,“街頭小食”,,2
"Asian, Taiwanese",Magic Chicken Pie,,10169.0,4.0,“追住炸雞優惠”,,,1
"Bar, Pub",Bar Pacific 17th Shop,$$ - $$$,10170.0,4.0,“專業”,,,1
"Asian, Taiwanese",Magic Chicken Pie,,10171.0,4.0,“追住炸雞優惠”,,,1
"Bar, Pub",Bar Pacific 17th Shop,$$ - $$$,10172.0,4.0,“專業”,,,1
"Chinese, Asian",Liu Yi Shou Chong Qing Hot Pot,,10173.0,4.0,“CP值高”,,,1
Chinese,Xinfa Zhou Dian,,10174.0,4.0,“老闆親切”,,,1
,Thai Free Canteen,,10175.0,4.0,“比想像中好”,,,1
"Chinese, Asian",So Ma Kitchen,,10176.0,4.0,“蘇媽私房菜”,,,1
Chinese,Xi Dian Xian Guo,,10177.0,4.0,“忘不了海鮮火鍋”,,,1
,Ho Choi Seafood Restaurant,,10178.0,3.5,“Not as good as the branch in Sheung Wan”,“大班兩味！”,,2
"American, Cafe",KFC (Leung King),,10179.0,3.5,“東瀛鹽脆雞餐”,“又係食佢個優惠”,,3
,Shanghai Jiangnam Cun Restaurant,$,10180.0,3.5,“湯底濃郁”,“有驚喜”,,3
,Xi Shan,,10181.0,4.0,“性價比不錯的酒樓”,,,1
,AT Bistro,,10182.0,4.0,“優質午餐”,,,1
,HK Roasted Meat Restaurant,,10183.0,4.0,“セットメニューで定食感覚”,,,1
,Quan Zi Ji,,10184.0,4.0,“雞煲火鍋任你吃，必點魷魚一大隻”,,,1
Japanese,Genki Sushi (Ho Shun Tai Building),,10185.0,3.5,“沙甸魚的飯燒焦了”,“壽司、刺身、雪糕”,,3
Cafe,Graze,,10186.0,4.0,“浪漫早餐”,,,1
,Hung Fook Tong (Siu Hong),,10187.0,3.5,“好方便享用鮑魚雞粥”,“香港製造的飲品”,,5
,Relax Station,,10188.0,4.0,“台灣美食”,,,1
"Cafe, Asian",Lime Fish,,10189.0,4.0,“和意樂同一集團”,,,1
Chinese,Beijing Home,,10190.0,4.0,“北京在香港”,,,1
"Cafe, Asian",Shanghai Soy Bean,,10191.0,4.5,“加了炸菜、豬肉鬆！”,“外賣粢飯”,,2
Chinese,Noodleholic,,10192.0,3.5,“細意品嚐”,“一貫水準”,,2
"Cafe, Asian",Ma Ge Qi Bing,,10193.0,4.0,“雪花冰”,,,1
"American, Diner",Salisbury Room,,10194.0,4.0,“婚宴自助餐”,,,1
,Kinnokura - Quarry Bay,,10195.0,4.0,“好吃”,,,1
Cafe,Pacific Coffee - Heng Shan Centre,,10196.0,4.0,“楓糖黑芝麻牛奶咖啡”,,,1
,Hak Ka Hut (Tung Chung),,10197.0,4.0,“Good Dim Sum in the area”,,,1
Central Asian,Yue Yat Ban,,10198.0,4.0,“位於葵涌的隱世小店😏”,,,1
Chinese,Lao Shanghai Huntun Wang,,10199.0,4.0,“性價比高”,,,1
"Bar, Spanish",Elia,$$ - $$$,10200.0,4.0,“西班牙風格好足夠”,,,1
Deli,Yan Wo Dou Bun Chong,,10201.0,4.0,“腐乳”,“美味豆花、釀豆腐”,,2
Cafe,roll,,10202.0,3.5,“去買其他口味試試。”,“仍要一讚”,,4
,Griddle Top,,10203.0,3.5,“不過不失的料理”,“港式料理”,,2
Chinese,Jade Restaurant (Nathan Road),,10204.0,3.5,“Good food in a clean relaxed environment”,“Food is okay. Service was good.”,,5
Chinese,Bi Mo-Ji Bi Di Yi Dian,,10205.0,3.5,“食雞髀食到牙骹軟”,“有家的感覺”,,2
,Myeongdong Korean Restaurant,$,10206.0,4.0,“普通韓式料理”,,,1
,Umegaoka Sushi No Midori Souhonten,,10207.0,3.5,“Solid Japanese option with a price tag”,“Not the real thing”,,4
"Deli, Street Food",Kwok Chai Kee,,10208.0,4.0,“大埔很出名的車仔麵店”,,,1
Cafe,Pacific Coffee Company,,10209.0,3.5,“晨光第一線”,“飲品味道偏淡”,,2
"American, Cafe",Mcdonald’s (Long Ping),,10210.0,3.5,“牛仔安格斯漢堡包”,“魚柳包早餐”,,3
Japanese,Watami Japanese Casual Restaurant,,10211.0,3.5,“飲品很大杯”,“蕃茄煙肉燴飯”,,3
,Happy Dinings Place,,10212.0,4.0,“我愛到屋邨茶檔，感受那份獨有的鄰舍人情味，很有親切感。”,,,1
,Fung Shing Restaurant (Mei Foo),,10213.0,3.5,“蓮蓉西米焗布甸”,"“叫侍應睇下因何皮疍痩肉粥久侯不至,她才告訴我們賣哂”",,2
,25 Food & Dessert Cuisine,,10214.0,3.5,“特別的餐廳名”,“不同的餐廳名字，同一班老細在打理”,,2
"Fast Food, Asian",Yo+ Snack Shop,,10215.0,4.0,“熱辣辣好味手抓餅”,,,1
Chinese,Sweetheart Chinese Restaurant (Olympic City 1 Branch),$$ - $$$,10216.0,4.0,"“味道很好,不過價格比較貴”",,,1
Chinese,Crystal Jade La Mian Xiao Long Bao,,10217.0,3.5,“櫻花蝦炒飯”,“上海菜”,,2
"Chinese, Cafe",Biao Mei Restaurant,,10218.0,3.5,“抵食午餐”,“菜脯蛋飯”,,6
"Chinese, Asian",Sum Kee Noodles,,10219.0,4.0,“街坊生意”,,,1
"Cafe, Asian",Three Lamp Restaurant (Tin Shui Wai),,10220.0,3.5,“炒飯炒米很大碟！”,“有鑊氣炒粉麵！”,,6
"Chinese, Fast Food",Sui Yuan Xiaoguan,,10221.0,4.0,“廉價”,,,1
,Yunguixiang Rice Noodle (Tuen Mun),,10222.0,4.0,“外賣米線”,,,1
Chinese,Tong Kee Bao Dim,,10223.0,3.5,“Cheap take-away steamed bun shops...”,“平價午餐選擇”,,3
Chinese,Sun Chiu Kee Restaurant,,10224.0,4.0,“叉燒煎蛋飯”,,,1
"Chinese, Asian",Tsui Wah Eatery,$$ - $$$,10225.0,3.0,“Cold food”,“Generally ok”,,11
Cafe,The Coffee Academics,,10226.0,4.0,“高級連鎖咖啡店”,,,1
"Japanese, Pizza",Bin Song Ting Cuisine Taiwanese and Japanese,$$ - $$$,10227.0,3.0,“#cassiegotst”,“#濱松町日本料理”,,5
,Yoshinoya,,10228.0,4.0,“After my palette a brilliant fast food...”,,,1
Chinese,Bauhinia Room of Hong Kong Convention and Exhibition Centre,,10229.0,4.0,“大型宴會理想晚宴地方”,,,1
Asian,Lime Garden,,10230.0,4.0,“菠蘿炒飯”,“手機訂位”,,4
"Chinese, Fast Food",Sui Yuan Xiaoguan,,10231.0,4.0,“廉價”,,,1
,Yunguixiang Rice Noodle (Tuen Mun),,10232.0,4.0,“外賣米線”,,,1
Chinese,Tong Kee Bao Dim,,10233.0,3.5,“Cheap take-away steamed bun shops...”,“平價午餐選擇”,,3
